User	Video	Orientation	Slant	Label	Score
2037	2842	Drama	-1	Horror	1
2037	1532	Drama	-1	Sci-Fi	1
2037	2210	Drama	-1	Action	1
2037	236	Drama	-1	Action	1
2037	141	Drama	-1	Action	1
2037	299	Drama	-1	Action	1
2037	373	Drama	-1	Action	1
2037	279	Drama	-1	Horror	1
2037	3175	Drama	-1	Animation	1
2037	745	Drama	-1	Drama	1
2037	411	Drama	-1	Drama	1
2037	921	Drama	-1	Comedy	1
2037	836	Drama	-1	Drama	1
2037	88	Drama	-1	Action	1
2037	997	Drama	-1	Horror	1
2037	3462	Drama	-1	Romance	1
2037	136	Drama	-1	Action	1
2037	111	Drama	-1	Action	1
2037	1070	Drama	-1	Action	1
2037	1059	Drama	-1	Drama	1
2037	971	Drama	-1	Action	1
2037	179	Drama	-1	Action	1
2037	1215	Drama	-1	Drama	1
2037	1643	Drama	-1	Drama	1
2037	382	Drama	-1	Action	1
2037	508	Drama	-1	Comedy	1
2037	1659	Drama	-1	Action	1
2037	118	Drama	-1	Action	1
2037	824	Drama	-1	Action	1
2037	710	Drama	-1	Action	1
2037	1034	Drama	-1	Action	1
2037	1707	Drama	-1	Drama	1
2037	82	Drama	-1	Action	1
2037	1935	Drama	-1	Drama	1
2037	1101	Drama	-1	Action	1
2037	137	Drama	-1	Action	1
2038	1196	Comedy	-1	Comedy	1
2038	39	Comedy	-1	Drama	1
2038	120	Comedy	-1	Action	1
2038	29	Comedy	-1	Animation	1
2038	44	Comedy	-1	Action	1
2038	9	Comedy	-1	Adventure	1
2038	161	Comedy	-1	Drama	1
2038	99	Comedy	-1	Comedy	1
2038	548	Comedy	-1	Animation	1
2038	315	Comedy	-1	Drama	1
2038	1054	Comedy	-1	Comedy	1
2038	163	Comedy	-1	Comedy	1
2038	304	Comedy	-1	Drama	1
2038	860	Comedy	-1	Drama	1
2038	126	Comedy	-1	Comedy	1
2038	1000	Comedy	-1	Comedy	1
2038	271	Comedy	-1	Comedy	1
2038	306	Comedy	-1	Comedy	1
2038	22	Comedy	-1	Comedy	1
2038	1625	Comedy	-1	Action	1
2038	121	Comedy	-1	Drama	1
2038	323	Comedy	-1	Drama	1
2038	189	Comedy	-1	Comedy	1
2038	26	Comedy	-1	Animation	1
2038	131	Comedy	-1	Action	1
2038	41	Comedy	-1	Drama	1
2038	648	Comedy	-1	Action	1
2038	117	Comedy	-1	Action	1
2038	5	Comedy	-1	Action	1
2038	172	Comedy	-1	Action	1
2038	64	Comedy	-1	Action	1
2038	80	Comedy	-1	Adventure	1
2038	107	Comedy	-1	Action	1
2038	116	Comedy	-1	Adventure	1
2038	527	Comedy	-1	Action	1
2038	325	Comedy	-1	Action	1
2038	179	Comedy	-1	Action	1
2038	140	Comedy	-1	Action	1
2038	175	Comedy	-1	Action	1
2038	60	Comedy	-1	Action	1
2038	138	Comedy	-1	Action	1
2038	766	Comedy	-1	Action	1
2038	526	Comedy	-1	Action	1
2038	58	Comedy	-1	Action	1
2038	156	Comedy	-1	Action	1
2038	587	Comedy	-1	Action	1
2038	118	Comedy	-1	Action	1
2038	617	Comedy	-1	Adventure	1
2038	763	Comedy	-1	Action	1
2038	119	Comedy	-1	Action	1
2038	513	Comedy	-1	Adventure	1
2038	476	Comedy	-1	Animation	1
2038	742	Comedy	-1	Comedy	1
2038	170	Comedy	-1	Comedy	1
2038	160	Comedy	-1	Comedy	1
2038	1143	Comedy	-1	Comedy	1
2038	488	Comedy	-1	Comedy	1
2038	40	Comedy	-1	Animation	1
2038	638	Comedy	-1	Comedy	1
2038	122	Comedy	-1	Comedy	1
2038	444	Comedy	-1	Comedy	1
2038	921	Comedy	-1	Comedy	1
2038	613	Comedy	-1	Comedy	1
2038	19	Comedy	-1	Comedy	1
2038	13	Comedy	-1	Comedy	1
2038	474	Comedy	-1	Animation	1
2038	221	Comedy	-1	Animation	1
2038	154	Comedy	-1	Comedy	1
2038	301	Comedy	-1	Comedy	1
2038	757	Comedy	-1	Comedy	1
2038	243	Comedy	-1	Comedy	1
2038	204	Comedy	-1	Comedy	1
2038	272	Comedy	-1	Comedy	1
2038	110	Comedy	-1	Comedy	1
2038	20	Comedy	-1	Comedy	1
2038	1268	Comedy	-1	Comedy	1
2038	459	Comedy	-1	Comedy	1
2038	1116	Comedy	-1	Comedy	1
2038	728	Comedy	-1	Comedy	1
2038	892	Comedy	-1	Comedy	1
2038	191	Comedy	-1	Animation	1
2038	1192	Comedy	-1	Comedy	1
2038	72	Comedy	-1	Comedy	1
2038	1146	Comedy	-1	Comedy	1
2038	1465	Comedy	-1	Comedy	1
2038	793	Comedy	-1	Comedy	1
2038	508	Comedy	-1	Comedy	1
2038	365	Comedy	-1	Comedy	1
2038	582	Comedy	-1	Comedy	1
2038	1126	Comedy	-1	Comedy	1
2038	244	Comedy	-1	Comedy	1
2038	809	Comedy	-1	Comedy	1
2038	85	Comedy	-1	Comedy	1
2038	735	Comedy	-1	Comedy	1
2038	623	Comedy	-1	Comedy	1
2038	359	Comedy	-1	Comedy	1
2038	1648	Comedy	-1	Comedy	1
2038	729	Comedy	-1	Comedy	1
2038	104	Comedy	-1	Drama	1
2038	242	Comedy	-1	Action	1
2038	449	Comedy	-1	Drama	1
2038	895	Comedy	-1	Drama	1
2038	961	Comedy	-1	Comedy	1
2038	498	Comedy	-1	Drama	1
2038	27	Comedy	-1	Drama	1
2038	53	Comedy	-1	Drama	1
2038	384	Comedy	-1	Drama	1
2038	326	Comedy	-1	Action	1
2038	360	Comedy	-1	Musical	1
2038	410	Comedy	-1	Drama	1
2038	1569	Comedy	-1	Drama	1
2038	250	Comedy	-1	Drama	1
2038	934	Comedy	-1	Drama	1
2038	1088	Comedy	-1	Comedy	1
2038	2834	Comedy	-1	Romance	1
2038	236	Comedy	-1	Action	1
2038	466	Comedy	-1	Comedy	1
2038	1211	Comedy	-1	Comedy	1
2038	345	Comedy	-1	Comedy	1
2038	229	Comedy	-1	Comedy	1
2038	524	Comedy	-1	Horror	1
2038	666	Comedy	-1	Comedy	1
2038	367	Comedy	-1	Comedy	1
2038	812	Comedy	-1	Comedy	1
2038	340	Comedy	-1	Comedy	1
2038	943	Comedy	-1	Comedy	1
2038	516	Comedy	-1	Comedy	1
2038	426	Comedy	-1	Drama	1
2038	2127	Comedy	-1	Comedy	1
2038	1205	Comedy	-1	Comedy	1
2038	579	Comedy	-1	Comedy	1
2038	971	Comedy	-1	Action	1
2038	800	Comedy	-1	Comedy	1
2038	612	Comedy	-1	Comedy	1
2038	335	Comedy	-1	Drama	1
2038	799	Comedy	-1	Comedy	1
2038	356	Comedy	-1	Drama	1
2038	1244	Comedy	-1	Drama	1
2038	3055	Comedy	-1	Drama	1
2038	1206	Comedy	-1	Comedy	1
2038	200	Comedy	-1	Action	1
2038	194	Comedy	-1	Action	1
2038	124	Comedy	-1	Action	1
2038	92	Comedy	-1	Action	1
2038	141	Comedy	-1	Action	1
2038	146	Comedy	-1	Action	1
2038	201	Comedy	-1	Adventure	1
2038	1500	Comedy	-1	Documentary	1
2038	1350	Comedy	-1	Comedy	1
2038	2035	Comedy	-1	Comedy	1
2038	1347	Comedy	-1	Animation	1
2038	480	Comedy	-1	Animation	1
2038	255	Comedy	-1	Comedy	1
2038	447	Comedy	-1	Comedy	1
2038	55	Comedy	-1	Comedy	1
2038	939	Comedy	-1	Comedy	1
2038	1897	Comedy	-1	Comedy	1
2038	1452	Comedy	-1	Comedy	1
2038	245	Comedy	-1	Comedy	1
2038	284	Comedy	-1	Animation	1
2038	768	Comedy	-1	Action	1
2038	545	Comedy	-1	Animation	1
2038	849	Comedy	-1	Comedy	1
2038	473	Comedy	-1	Drama	1
2038	821	Comedy	-1	Comedy	1
2038	1009	Comedy	-1	Comedy	1
2038	739	Comedy	-1	Comedy	1
2038	1269	Comedy	-1	Comedy	1
2038	165	Comedy	-1	Comedy	1
2038	15	Comedy	-1	Comedy	1
2038	517	Comedy	-1	Adventure	1
2038	458	Comedy	-1	Comedy	1
2038	828	Comedy	-1	Animation	1
2038	596	Comedy	-1	Adventure	1
2038	1735	Comedy	-1	Animation	1
2038	1164	Comedy	-1	Action	1
2038	1981	Comedy	-1	Adventure	1
2038	81	Comedy	-1	Drama	1
2038	745	Comedy	-1	Drama	1
2038	379	Comedy	-1	Action	1
2038	114	Comedy	-1	Action	1
2038	791	Comedy	-1	Action	1
2038	3	Comedy	-1	Drama	1
2039	607	Drama	-1	Action	1
2039	1800	Drama	-1	Drama	1
2039	243	Drama	-1	Comedy	1
2039	703	Drama	-1	Comedy	1
2039	237	Drama	-1	Comedy	1
2039	300	Drama	-1	Action	1
2039	1785	Drama	-1	Drama	1
2039	2494	Drama	-1	Documentary	1
2039	3	Drama	-1	Drama	1
2039	468	Drama	-1	Drama	1
2039	1290	Drama	-1	Drama	1
2039	380	Drama	-1	Action	1
2039	753	Drama	-1	Comedy	1
2039	43	Drama	-1	Action	1
2039	442	Drama	-1	Action	1
2039	128	Drama	-1	Action	1
2039	2938	Drama	-1	Comedy	1
2039	1105	Drama	-1	Action	1
2039	707	Drama	-1	Comedy	1
2039	1720	Drama	-1	Action	1
2039	888	Drama	-1	Action	1
2039	2123	Drama	-1	Comedy	1
2039	1302	Drama	-1	Action	1
2039	440	Drama	-1	Action	1
2039	1655	Drama	-1	Action	1
2039	928	Drama	-1	Action	1
2039	1912	Drama	-1	Action	1
2039	295	Drama	-1	Comedy	1
2039	1028	Drama	-1	Horror	1
2039	1298	Drama	-1	Romance	1
2039	276	Drama	-1	Drama	1
2039	121	Drama	-1	Drama	1
2039	432	Drama	-1	Drama	1
2039	1133	Drama	-1	Action	1
2039	2515	Drama	-1	Drama	1
2039	1434	Drama	-1	Action	1
2039	602	Drama	-1	Drama	1
2039	868	Drama	-1	Drama	1
2039	187	Drama	-1	Adventure	1
2039	193	Drama	-1	Action	1
2039	200	Drama	-1	Action	1
2039	1022	Drama	-1	Horror	1
2039	1106	Drama	-1	Horror	1
2039	525	Drama	-1	Comedy	1
2039	254	Drama	-1	Sci-Fi	1
2039	194	Drama	-1	Action	1
2039	1114	Drama	-1	Comedy	1
2039	1813	Drama	-1	Comedy	1
2039	281	Drama	-1	Drama	1
2039	651	Drama	-1	Action	1
2039	371	Drama	-1	Action	1
2039	431	Drama	-1	Drama	1
2039	694	Drama	-1	Drama	1
2039	124	Drama	-1	Action	1
2039	745	Drama	-1	Drama	1
2039	2471	Drama	-1	Drama	1
2039	824	Drama	-1	Action	1
2039	2524	Drama	-1	Horror	1
2039	1370	Drama	-1	Drama	1
2039	1140	Drama	-1	Horror	1
2039	1386	Drama	-1	Action	1
2039	1467	Drama	-1	Drama	1
2039	1432	Drama	-1	Drama	1
2039	730	Drama	-1	Drama	1
2039	1288	Drama	-1	Drama	1
2039	1591	Drama	-1	Comedy	1
2039	2040	Drama	-1	Drama	1
2039	2314	Drama	-1	Drama	1
2039	120	Drama	-1	Action	1
2039	198	Drama	-1	Action	1
2039	980	Drama	-1	Action	1
2039	183	Drama	-1	Action	1
2039	242	Drama	-1	Action	1
2039	146	Drama	-1	Action	1
2039	44	Drama	-1	Action	1
2039	1084	Drama	-1	Action	1
2039	882	Drama	-1	Action	1
2039	117	Drama	-1	Action	1
2039	196	Drama	-1	Action	1
2039	195	Drama	-1	Action	1
2039	5	Drama	-1	Action	1
2039	1307	Drama	-1	Action	1
2039	131	Drama	-1	Action	1
2039	2043	Drama	-1	Action	1
2039	2847	Drama	-1	Action	1
2039	238	Drama	-1	Action	1
2039	1036	Drama	-1	Action	1
2039	197	Drama	-1	Action	1
2039	639	Drama	-1	Action	1
2039	692	Drama	-1	Action	1
2039	403	Drama	-1	Action	1
2039	64	Drama	-1	Action	1
2039	2094	Drama	-1	Action	1
2039	192	Drama	-1	Action	1
2039	57	Drama	-1	Action	1
2039	1625	Drama	-1	Action	1
2039	1970	Drama	-1	Action	1
2039	768	Drama	-1	Action	1
2039	685	Drama	-1	Action	1
2039	999	Drama	-1	Action	1
2039	657	Drama	-1	Action	1
2039	136	Drama	-1	Action	1
2039	1968	Drama	-1	Action	1
2039	777	Drama	-1	Action	1
2039	378	Drama	-1	Action	1
2039	236	Drama	-1	Action	1
2039	175	Drama	-1	Action	1
2039	375	Drama	-1	Action	1
2039	262	Drama	-1	Action	1
2039	2066	Drama	-1	Action	1
2039	915	Drama	-1	Action	1
2039	1034	Drama	-1	Action	1
2039	2481	Drama	-1	Action	1
2039	2061	Drama	-1	Action	1
2039	2232	Drama	-1	Action	1
2039	1824	Drama	-1	Adventure	1
2039	762	Drama	-1	Adventure	1
2039	758	Drama	-1	Adventure	1
2039	655	Drama	-1	Adventure	1
2039	9	Drama	-1	Adventure	1
2039	695	Drama	-1	Adventure	1
2039	413	Drama	-1	Adventure	1
2039	310	Drama	-1	Adventure	1
2039	678	Drama	-1	Adventure	1
2039	891	Drama	-1	Adventure	1
2039	765	Drama	-1	Adventure	1
2039	1540	Drama	-1	Action	1
2039	851	Drama	-1	Animation	1
2039	474	Drama	-1	Animation	1
2039	8	Drama	-1	Animation	1
2039	221	Drama	-1	Animation	1
2039	40	Drama	-1	Animation	1
2039	414	Drama	-1	Animation	1
2039	46	Drama	-1	Animation	1
2039	547	Drama	-1	Animation	1
2039	528	Drama	-1	Animation	1
2039	572	Drama	-1	Animation	1
2039	536	Drama	-1	Animation	1
2039	4	Drama	-1	Animation	1
2039	1	Drama	-1	Animation	1
2039	520	Drama	-1	Animation	1
2039	191	Drama	-1	Animation	1
2039	2135	Drama	-1	Adventure	1
2039	30	Drama	-1	Animation	1
2039	981	Drama	-1	Animation	1
2039	1710	Drama	-1	Comedy	1
2039	69	Drama	-1	Comedy	1
2039	1325	Drama	-1	Comedy	1
2039	1339	Drama	-1	Comedy	1
2039	2279	Drama	-1	Comedy	1
2039	271	Drama	-1	Comedy	1
2039	298	Drama	-1	Comedy	1
2039	562	Drama	-1	Comedy	1
2039	170	Drama	-1	Comedy	1
2039	1138	Drama	-1	Comedy	1
2039	163	Drama	-1	Comedy	1
2039	577	Drama	-1	Comedy	1
2039	1352	Drama	-1	Comedy	1
2039	301	Drama	-1	Comedy	1
2039	13	Drama	-1	Comedy	1
2039	287	Drama	-1	Comedy	1
2039	1345	Drama	-1	Comedy	1
2039	660	Drama	-1	Comedy	1
2039	169	Drama	-1	Comedy	1
2039	693	Drama	-1	Comedy	1
2039	1457	Drama	-1	Comedy	1
2039	1570	Drama	-1	Comedy	1
2039	126	Drama	-1	Comedy	1
2039	1143	Drama	-1	Comedy	1
2039	1331	Drama	-1	Comedy	1
2039	190	Drama	-1	Comedy	1
2039	2070	Drama	-1	Comedy	1
2039	1142	Drama	-1	Comedy	1
2039	506	Drama	-1	Comedy	1
2039	540	Drama	-1	Comedy	1
2039	322	Drama	-1	Animation	1
2039	1698	Drama	-1	Comedy	1
2039	571	Drama	-1	Comedy	1
2039	110	Drama	-1	Comedy	1
2039	488	Drama	-1	Comedy	1
2039	1000	Drama	-1	Comedy	1
2039	294	Drama	-1	Comedy	1
2039	1756	Drama	-1	Comedy	1
2039	72	Drama	-1	Comedy	1
2039	2423	Drama	-1	Comedy	1
2039	349	Drama	-1	Comedy	1
2039	255	Drama	-1	Comedy	1
2039	1121	Drama	-1	Comedy	1
2039	444	Drama	-1	Comedy	1
2039	203	Drama	-1	Comedy	1
2039	582	Drama	-1	Comedy	1
2039	470	Drama	-1	Comedy	1
2039	1586	Drama	-1	Comedy	1
2039	15	Drama	-1	Comedy	1
2039	634	Drama	-1	Comedy	1
2039	1167	Drama	-1	Comedy	1
2039	277	Drama	-1	Animation	1
2039	186	Drama	-1	Comedy	1
2039	1324	Drama	-1	Comedy	1
2039	1333	Drama	-1	Comedy	1
2039	553	Drama	-1	Comedy	1
2039	297	Drama	-1	Comedy	1
2039	1786	Drama	-1	Comedy	1
2039	159	Drama	-1	Comedy	1
2039	1486	Drama	-1	Comedy	1
2039	1470	Drama	-1	Comedy	1
2039	733	Drama	-1	Comedy	1
2039	306	Drama	-1	Comedy	1
2039	22	Drama	-1	Comedy	1
2039	3151	Drama	-1	Comedy	1
2039	1332	Drama	-1	Comedy	1
2039	1117	Drama	-1	Comedy	1
2039	1067	Drama	-1	Comedy	1
2039	229	Drama	-1	Comedy	1
2039	2447	Drama	-1	Comedy	1
2039	2388	Drama	-1	Comedy	1
2039	311	Drama	-1	Comedy	1
2039	2325	Drama	-1	Comedy	1
2039	240	Drama	-1	Comedy	1
2039	1126	Drama	-1	Comedy	1
2039	1049	Drama	-1	Comedy	1
2039	2285	Drama	-1	Comedy	1
2039	19	Drama	-1	Comedy	1
2039	1240	Drama	-1	Comedy	1
2039	1009	Drama	-1	Comedy	1
2039	2848	Drama	-1	Comedy	1
2039	1226	Drama	-1	Comedy	1
2039	1479	Drama	-1	Comedy	1
2039	2198	Drama	-1	Comedy	1
2039	2855	Drama	-1	Comedy	1
2039	367	Drama	-1	Comedy	1
2039	492	Drama	-1	Comedy	1
2039	1255	Drama	-1	Animation	1
2039	1054	Drama	-1	Comedy	1
2039	1328	Drama	-1	Comedy	1
2039	2299	Drama	-1	Comedy	1
2039	1192	Drama	-1	Comedy	1
2039	133	Drama	-1	Comedy	1
2039	786	Drama	-1	Comedy	1
2039	2414	Drama	-1	Comedy	1
2039	284	Drama	-1	Animation	1
2039	564	Drama	-1	Comedy	1
2039	497	Drama	-1	Comedy	1
2039	309	Drama	-1	Documentary	1
2039	2523	Drama	-1	Documentary	1
2039	2267	Drama	-1	Documentary	1
2039	246	Drama	-1	Documentary	1
2039	1931	Drama	-1	Documentary	1
2039	2393	Drama	-1	Documentary	1
2039	731	Drama	-1	Documentary	1
2039	2439	Drama	-1	Documentary	1
2039	1500	Drama	-1	Documentary	1
2039	2371	Drama	-1	Documentary	1
2039	1092	Drama	-1	Documentary	1
2039	2385	Drama	-1	Documentary	1
2039	2442	Drama	-1	Documentary	1
2039	1511	Drama	-1	Documentary	1
2039	2303	Drama	-1	Documentary	1
2039	234	Drama	-1	Documentary	1
2039	2828	Drama	-1	Documentary	1
2039	2534	Drama	-1	Documentary	1
2039	2942	Drama	-1	Documentary	1
2039	3375	Drama	-1	Drama	1
2039	1832	Drama	-1	Drama	1
2039	1767	Drama	-1	Drama	1
2039	2041	Drama	-1	Drama	1
2039	1291	Drama	-1	Drama	1
2039	1844	Drama	-1	Drama	1
2039	618	Drama	-1	Drama	1
2039	1847	Drama	-1	Drama	1
2039	1833	Drama	-1	Drama	1
2039	2505	Drama	-1	Drama	1
2039	601	Drama	-1	Drama	1
2039	355	Drama	-1	Drama	1
2039	47	Drama	-1	Drama	1
2039	1831	Drama	-1	Drama	1
2039	161	Drama	-1	Drama	1
2039	1846	Drama	-1	Drama	1
2039	361	Drama	-1	Drama	1
2039	0	Drama	-1	Drama	1
2039	1553	Drama	-1	Drama	1
2039	1427	Drama	-1	Drama	1
2039	100	Drama	-1	Drama	1
2039	2274	Drama	-1	Drama	1
2039	1810	Drama	-1	Drama	1
2039	265	Drama	-1	Drama	1
2039	143	Drama	-1	Drama	1
2039	245	Drama	-1	Comedy	1
2039	2027	Drama	-1	Drama	1
2039	1299	Drama	-1	Drama	1
2039	351	Drama	-1	Drama	1
2039	152	Drama	-1	Drama	1
2039	3216	Drama	-1	Drama	1
2039	83	Drama	-1	Drama	1
2039	1409	Drama	-1	Drama	1
2039	2315	Drama	-1	Drama	1
2039	630	Drama	-1	Drama	1
2039	1635	Drama	-1	Drama	1
2039	653	Drama	-1	Drama	1
2039	1952	Drama	-1	Drama	1
2039	315	Drama	-1	Drama	1
2039	783	Drama	-1	Drama	1
2039	1175	Drama	-1	Drama	1
2039	1431	Drama	-1	Drama	1
2039	1411	Drama	-1	Drama	1
2039	2508	Drama	-1	Drama	1
2039	185	Drama	-1	Adventure	1
2039	984	Drama	-1	Drama	1
2039	453	Drama	-1	Drama	1
2039	629	Drama	-1	Drama	1
2039	1784	Drama	-1	Drama	1
2039	251	Drama	-1	Drama	1
2039	494	Drama	-1	Drama	1
2039	369	Drama	-1	Drama	1
2039	2500	Drama	-1	Drama	1
2039	885	Drama	-1	Drama	1
2039	248	Drama	-1	Drama	1
2039	566	Drama	-1	Drama	1
2039	1235	Drama	-1	Drama	1
2039	437	Drama	-1	Drama	1
2039	976	Drama	-1	Drama	1
2039	2511	Drama	-1	Drama	1
2039	1899	Drama	-1	Drama	1
2039	2326	Drama	-1	Drama	1
2039	2281	Drama	-1	Drama	1
2039	1839	Drama	-1	Drama	1
2039	1201	Drama	-1	Drama	1
2039	1390	Drama	-1	Comedy	1
2039	1947	Drama	-1	Drama	1
2039	214	Drama	-1	Drama	1
2039	104	Drama	-1	Drama	1
2039	317	Drama	-1	Drama	1
2039	643	Drama	-1	Drama	1
2039	1776	Drama	-1	Drama	1
2039	1930	Drama	-1	Drama	1
2039	3244	Drama	-1	Drama	1
2039	1700	Drama	-1	Drama	1
2039	1458	Drama	-1	Drama	1
2039	1945	Drama	-1	Drama	1
2039	1400	Drama	-1	Drama	1
2039	249	Drama	-1	Drama	1
2039	134	Drama	-1	Drama	1
2039	1794	Drama	-1	Drama	1
2039	1147	Drama	-1	Drama	1
2039	202	Drama	-1	Drama	1
2039	2444	Drama	-1	Drama	1
2039	881	Drama	-1	Drama	1
2039	158	Drama	-1	Drama	1
2039	2378	Drama	-1	Drama	1
2039	592	Drama	-1	Comedy	1
2039	550	Drama	-1	Sci-Fi	1
2039	2278	Drama	-1	Drama	1
2039	604	Drama	-1	Drama	1
2039	1830	Drama	-1	Drama	1
2039	1504	Drama	-1	Drama	1
2039	1004	Drama	-1	Horror	1
2039	2420	Drama	-1	Adventure	1
2039	663	Drama	-1	Musical	1
2039	63	Drama	-1	Drama	1
2039	904	Drama	-1	Sci-Fi	1
2039	1283	Drama	-1	Comedy	1
2039	1684	Drama	-1	Drama	1
2039	216	Drama	-1	Drama	1
2039	2264	Drama	-1	Drama	1
2039	1841	Drama	-1	Musical	1
2039	1128	Drama	-1	Comedy	1
2039	1903	Drama	-1	Drama	1
2040	60	Comedy	-1	Action	1
2040	22	Comedy	-1	Comedy	1
2040	143	Comedy	-1	Drama	1
2040	41	Comedy	-1	Drama	1
2040	2351	Comedy	-1	Documentary	1
2040	99	Comedy	-1	Comedy	1
2040	157	Comedy	-1	Drama	1
2040	451	Comedy	-1	Drama	1
2040	5	Comedy	-1	Action	1
2040	121	Comedy	-1	Drama	1
2040	653	Comedy	-1	Drama	1
2040	44	Comedy	-1	Action	1
2040	48	Comedy	-1	Action	1
2040	117	Comedy	-1	Action	1
2040	126	Comedy	-1	Comedy	1
2040	40	Comedy	-1	Animation	1
2040	242	Comedy	-1	Action	1
2040	469	Comedy	-1	Drama	1
2040	194	Comedy	-1	Action	1
2040	437	Comedy	-1	Drama	1
2040	1838	Comedy	-1	Drama	1
2040	952	Comedy	-1	Drama	1
2040	317	Comedy	-1	Drama	1
2040	189	Comedy	-1	Comedy	1
2040	141	Comedy	-1	Action	1
2040	1192	Comedy	-1	Comedy	1
2040	462	Comedy	-1	Drama	1
2040	384	Comedy	-1	Drama	1
2040	42	Comedy	-1	Drama	1
2040	757	Comedy	-1	Comedy	1
2040	479	Comedy	-1	Drama	1
2040	1097	Comedy	-1	Sci-Fi	1
2040	373	Comedy	-1	Action	1
2040	243	Comedy	-1	Comedy	1
2040	586	Comedy	-1	Action	1
2040	835	Comedy	-1	Western	1
2040	114	Comedy	-1	Action	1
2040	26	Comedy	-1	Animation	1
2040	67	Comedy	-1	Action	1
2040	330	Comedy	-1	Animation	1
2040	301	Comedy	-1	Comedy	1
2040	3	Comedy	-1	Drama	1
2040	1199	Comedy	-1	Comedy	1
2040	429	Comedy	-1	Drama	1
2040	107	Comedy	-1	Action	1
2040	385	Comedy	-1	Drama	1
2040	33	Comedy	-1	Animation	1
2040	77	Comedy	-1	Drama	1
2040	204	Comedy	-1	Comedy	1
2040	1273	Comedy	-1	Drama	1
2040	1070	Comedy	-1	Action	1
2040	1049	Comedy	-1	Comedy	1
2040	962	Comedy	-1	Animation	1
2040	1150	Comedy	-1	Comedy	1
2040	346	Comedy	-1	Action	1
2040	2566	Comedy	-1	Drama	1
2040	805	Comedy	-1	Drama	1
2040	250	Comedy	-1	Drama	1
2040	790	Comedy	-1	Comedy	1
2040	750	Comedy	-1	Comedy	1
2040	2	Comedy	-1	Musical	1
2040	950	Comedy	-1	Animation	1
2040	111	Comedy	-1	Action	1
2040	524	Comedy	-1	Horror	1
2040	1390	Comedy	-1	Comedy	1
2040	140	Comedy	-1	Action	1
2040	488	Comedy	-1	Comedy	1
2040	628	Comedy	-1	Comedy	1
2040	844	Comedy	-1	Drama	1
2040	1205	Comedy	-1	Comedy	1
2040	411	Comedy	-1	Drama	1
2040	19	Comedy	-1	Comedy	1
2040	1146	Comedy	-1	Comedy	1
2040	682	Comedy	-1	Comedy	1
2040	255	Comedy	-1	Comedy	1
2040	129	Comedy	-1	Action	1
2040	323	Comedy	-1	Drama	1
2040	58	Comedy	-1	Action	1
2040	843	Comedy	-1	Drama	1
2040	516	Comedy	-1	Comedy	1
2040	634	Comedy	-1	Comedy	1
2040	180	Comedy	-1	Action	1
2040	188	Comedy	-1	Action	1
2040	811	Comedy	-1	Action	1
2040	1233	Comedy	-1	Comedy	1
2040	326	Comedy	-1	Action	1
2040	1509	Comedy	-1	Animation	1
2040	482	Comedy	-1	Action	1
2040	378	Comedy	-1	Action	1
2040	674	Comedy	-1	Comedy	1
2040	1648	Comedy	-1	Comedy	1
2040	1351	Comedy	-1	Drama	1
2040	1368	Comedy	-1	Animation	1
2040	191	Comedy	-1	Animation	1
2040	466	Comedy	-1	Comedy	1
2040	31	Comedy	-1	Drama	1
2040	825	Comedy	-1	Drama	1
2040	779	Comedy	-1	Adventure	1
2040	376	Comedy	-1	Action	1
2040	427	Comedy	-1	Drama	1
2040	325	Comedy	-1	Action	1
2040	1244	Comedy	-1	Drama	1
2040	617	Comedy	-1	Adventure	1
2040	72	Comedy	-1	Comedy	1
2040	613	Comedy	-1	Comedy	1
2040	409	Comedy	-1	Drama	1
2040	816	Comedy	-1	Action	1
2040	793	Comedy	-1	Comedy	1
2040	478	Comedy	-1	Comedy	1
2040	150	Comedy	-1	Action	1
2040	766	Comedy	-1	Action	1
2040	130	Comedy	-1	Comedy	1
2040	2053	Comedy	-1	Action	1
2040	138	Comedy	-1	Action	1
2040	76	Comedy	-1	Action	1
2040	1508	Comedy	-1	Drama	1
2040	184	Comedy	-1	Adventure	1
2040	751	Comedy	-1	Drama	1
2040	288	Comedy	-1	Comedy	1
2040	1088	Comedy	-1	Comedy	1
2040	940	Comedy	-1	Animation	1
2040	1173	Comedy	-1	Drama	1
2040	352	Comedy	-1	Comedy	1
2040	443	Comedy	-1	Drama	1
2040	176	Comedy	-1	Action	1
2040	1401	Comedy	-1	Horror	1
2040	892	Comedy	-1	Comedy	1
2040	165	Comedy	-1	Comedy	1
2040	137	Comedy	-1	Action	1
2040	626	Comedy	-1	Comedy	1
2040	1410	Comedy	-1	Drama	1
2040	795	Comedy	-1	Comedy	1
2040	455	Comedy	-1	Drama	1
2040	1185	Comedy	-1	Comedy	1
2040	2704	Comedy	-1	Comedy	1
2040	785	Comedy	-1	Comedy	1
2040	587	Comedy	-1	Action	1
2041	116	Action	-1	Adventure	1
2041	911	Action	-1	Comedy	1
2041	23	Action	-1	Drama	1
2041	124	Action	-1	Action	1
2041	431	Action	-1	Drama	1
2041	92	Action	-1	Action	1
2041	107	Action	-1	Action	1
2041	479	Action	-1	Drama	1
2041	145	Action	-1	Action	1
2041	713	Action	-1	Action	1
2041	175	Action	-1	Action	1
2041	62	Action	-1	Action	1
2041	670	Action	-1	Adventure	1
2041	471	Action	-1	Action	1
2041	878	Action	-1	Action	1
